deep,dbdeep,post,a15poster,board,董事會,
deep,dbdeep,post,a15poster,general,總管理部,
deep,dbdeep,post,a15poster,expertize,專業服務部,
deep,dbdeep,post,a15poster,marketing,行銷部,
deep,dbdeep,post,a15poster,fianacil,財務會計處,
deep,dbdeep,post,a15poster,HR,人力資源處,
deep,dbdeep,post,a15poster,ICT,資通訊處,
deep,dbdeep,post,a15poster,support,總務處,
deep,dbdeep,post,a15poster,adhoc,其他部門或任務編組,
deep,dbdeep,post,a15poster,staff,員工個人,
deep,dbdeep,post,35reader,management,管理階層,
deep,dbdeep,post,35reader,staff,全部員工,
deep,dbdeep,post,35reader,member,註冊會員,
deep,dbdeep,post,35reader,client,客戶,
deep,dbdeep,post,35reader,guest,網站一般訪客,
deep,dbdeep,post,35reader,all,全部人員,
deep,dbdeep,post,a40showtype,insideweb,企業內部網頁,
deep,dbdeep,post,a40showtype,outweb,企業外部網頁,
deep,dbdeep,post,a40showtype,bothweb,內部及外部網頁,
deep,dbdeep,post,a40showtype,othermedia,其他媒體,
deep,dbdeep,message,a50fallowact,impossible,未留連絡資訊,
deep,dbdeep,message,a50fallowact,pend,尚未回應,
deep,dbdeep,message,a50fallowact,answer1,已回應一次,
deep,dbdeep,message,a50fallowact,oral,連絡留言者,
deep,dbdeep,message,a50fallowact,trans2case,轉成服務需求,
deep,dbdeep,message,a50fallowact,shift,轉給專人回應,
deep,dbdeep,message,a50fallowact,close,已結案,
deep,dbdeep,message,a50fallowact,otheract,其他情況,
deep,dbdeep,request,a45stage,impossible,未留連絡資訊,
deep,dbdeep,request,a45stage,start,初步研讀,
deep,dbdeep,request,a45stage,assign,理清需求內容及分案,
deep,dbdeep,request,a45stage,script,內部規劃解決方案,
deep,dbdeep,request,a45stage,contact,連絡服務需求者,
deep,dbdeep,request,a45stage,discuss,跟客戶討論解決方案,
deep,dbdeep,request,a45stage,plan,確認解決方案,
deep,dbdeep,request,a45stage,execute,執行解決方案,
deep,dbdeep,request,a45stage,finish,執行完成,
deep,dbdeep,request,a45stage,close,驗收結案,
deep,dbdeep,request,a45stage,otherstage,其他階段,
deep,dbdeep,request,a55howtodo,fianacial,財務金融規劃,
deep,dbdeep,request,a55howtodo,translate,翻譯,
deep,dbdeep,request,a55howtodo,document,文案製作,
deep,dbdeep,request,a55howtodo,IPR,智慧財產權,
deep,dbdeep,request,a55howtodo,design,應用系統設計,
deep,dbdeep,request,a55howtodo,program,應用程式開發,
deep,dbdeep,request,a55howtodo,auto,自動控制設計,
deep,dbdeep,request,a55howtodo,bigdata,大數據分析,
deep,dbdeep,request,a55howtodo,blockchain,區塊鏈應用,
deep,dbdeep,request,a55howtodo,IOT,物聯網設計與應用,
deep,dbdeep,request,a55howtodo,CSR,企業社會責任諮詢,
deep,dbdeep,request,a55howtodo,strategy,企業策略管理諮詢,
deep,dbdeep,request,a55howtodo,diagnose,企業經營診斷,
deep,dbdeep,request,a55howtodo,crossdomain,跨兩項之服務,
deep,dbdeep,request,a55howtodo,tripledomain,跨三項之服務,
deep,dbdeep,request,a55howtodo,multidomain,跨多項整合服務,
deep,dbdeep,request,a55howtodo,otherICT,未列項資通訊服務,
deep,dbdeep,request,a55howtodo,othermagage,未列項企業經營管理服務,
deep,dbdeep,request,a55howtodo,otherexpertize,未列項專業知識提供,
deep,dbdeep,request,a55howtodo,ordinary,一般性協助,
deep,dbdeep,request,a55howtodo,otherservice,其他服務,
deep,dbdeep,request,a65followact,complaint,有客訴,
deep,dbdeep,request,a65followact,once,一次性服務,
deep,dbdeep,request,a65followact,possible,成友好關係,
deep,dbdeep,request,a65followact,again,有後續生意往來,
deep,dbdeep,request,a65followact,othertype,其他情形,
deep,dbdeep,knowledge,a05domain,fianacial,財務金融,
deep,dbdeep,knowledge,a05domain,economics,經濟學,
deep,dbdeep,knowledge,a05domain,translate,翻譯學,
deep,dbdeep,knowledge,a05domain,IPR,智慧財產權,
deep,dbdeep,knowledge,a05domain,law,一般法津知識,
deep,dbdeep,knowledge,a05domain,design,設計學,
deep,dbdeep,knowledge,a05domain,languge,程式語言,
deep,dbdeep,knowledge,a05domain,bigdata,大數據,
deep,dbdeep,knowledge,a05domain,auto,自動控制,
deep,dbdeep,knowledge,a05domain,IOT,物聯網,
deep,dbdeep,knowledge,a05domain,blockchain,區塊鏈,
deep,dbdeep,knowledge,a05domain,strategy,策略管理,
deep,dbdeep,knowledge,a05domain,CSR,企業社會責任,
deep,dbdeep,knowledge,a05domain,otherICT,未列項資通訊知識,
deep,dbdeep,knowledge,a05domain,othermagage,未列項企業經營知識,
deep,dbdeep,knowledge,a05domain,otherexpertize,其他未列項專業知識,
deep,dbdeep,knowledge,a05domain,domain01,備專類擴充1,
deep,dbdeep,knowledge,a05domain,domain02,備專類擴充2,
deep,dbdeep,knowledge,a05domain,domain03,備專類擴充3,
deep,dbdeep,knowledge,a05domain,domain04,備專類擴充4,
deep,dbdeep,knowledge,a05domain,domain05,備專類擴充5,
deep,dbdeep,knowledge,a05domain,domain06,備專類擴充6,
deep,dbdeep,knowledge,a05domain,domain07,備專類擴充7,
deep,dbdeep,knowledge,a05domain,domain08,備專類擴充8,
deep,dbdeep,knowledge,a05domain,domain09,備專類擴充9,
deep,dbdeep,knowledge,a45reveal,management,管理階層,
deep,dbdeep,knowledge,a45reveal,staff,全部員工,
deep,dbdeep,knowledge,a45reveal,member,註冊會員,
deep,dbdeep,knowledge,a45reveal,client,客戶,
deep,dbdeep,knowledge,a45reveal,guest,網站一般訪客,
deep,dbdeep,knowledge,a45reveal,all,全部人員,
deep,dbdeep,staffinfo,a15gender,male,男,
deep,dbdeep,staffinfo,a15gender,female,女,
deep,dbdeep,staffinfo,a15gender,crosssex,跨性別,
deep,dbdeep,staffinfo,a15gender,othersex,其他,
deep,dbdeep,staffinfo,a30position,board,董事會,
deep,dbdeep,staffinfo,a30position,general,總管理部,
deep,dbdeep,staffinfo,a30position,expertize,專業服務部,
deep,dbdeep,staffinfo,a30position,marketing,行銷部,
deep,dbdeep,staffinfo,a30position,fianacil,財務會計處,
deep,dbdeep,staffinfo,a30position,humanresource,人力資源處,
deep,dbdeep,staffinfo,a30position,ICT,資通訊處,
deep,dbdeep,staffinfo,a30position,support,總務處,
deep,dbdeep,staffinfo,a30position,adhoc,其他部門或任務編組,
deep,dbdeep,project,a20type,fianacial,財務金融規劃,
deep,dbdeep,project,a20type,translate,翻譯,
deep,dbdeep,project,a20type,document,文案製作,
deep,dbdeep,project,a20type,IPR,智慧財產權,
deep,dbdeep,project,a20type,design,應用系統設計,
deep,dbdeep,project,a20type,program,應用程式開發,
deep,dbdeep,project,a20type,auto,自動控制設計,
deep,dbdeep,project,a20type,bigdata,大數據分析,
deep,dbdeep,project,a20type,blockchain,區塊鏈應用,
deep,dbdeep,project,a20type,IOT,物聯網設計與應用,
deep,dbdeep,project,a20type,CSR,企業社會責任諮詢,
deep,dbdeep,project,a20type,strategy,企業策略管理諮詢,
deep,dbdeep,project,a20type,diagnose,企業經營診斷,
deep,dbdeep,project,a20type,crossdomain,跨兩項之服務,
deep,dbdeep,project,a20type,tripledomain,跨三項之服務,
deep,dbdeep,project,a20type,multidomain,跨多項整合服務,
deep,dbdeep,project,a20type,otherICT,未列項資通訊服務,
deep,dbdeep,project,a20type,othermagage,未列項企業經營管理服務,
deep,dbdeep,project,a20type,otherexpertize,未列項專業知識提供,
deep,dbdeep,project,a20type,ordinary,一般性協助,
deep,dbdeep,project,a20type,otherservice,其他服務,
deep,dbdeep,project,a45process,start,啟案,
deep,dbdeep,project,a45process,assign,理清需求內容及分案,
deep,dbdeep,project,a45process,script,內部規劃解決方案,
deep,dbdeep,project,a45process,contact,連絡服務需求者,
deep,dbdeep,project,a45process,discuss,跟客戶討論解決方案,
deep,dbdeep,project,a45process,solution,確認解決方案,
deep,dbdeep,project,a45process,downpayment,付前款,
deep,dbdeep,project,a45process,execute,執行解決方案,
deep,dbdeep,project,a45process,finish,執行完成,
deep,dbdeep,project,a45process,close,驗收結案,
deep,dbdeep,project,a45process,bill,付尾款,
deep,dbdeep,project,a45process,otherstage,其他階段,
deep,dbdeep,process,a10stage,start,啟案,
deep,dbdeep,process,a10stage,assign,理清需求內容及分案,
deep,dbdeep,process,a10stage,script,內部規劃解決方案,
deep,dbdeep,process,a10stage,contact,連絡服務需求者,
deep,dbdeep,process,a10stage,discuss,跟客戶討論解決方案,
deep,dbdeep,process,a10stage,plan,確認解決方案,
deep,dbdeep,process,a10stage,downpayment,付前款,
deep,dbdeep,process,a10stage,execute,執行解決方案,
deep,dbdeep,process,a10stage,finish,執行完成,
deep,dbdeep,process,a10stage,close,驗收結案,
deep,dbdeep,process,a10stage,bill,付尾款,
deep,dbdeep,process,a10stage,postservice,售後服務,
deep,dbdeep,process,a10stage,otherstage,其他階段,
